标题,参考价,京东价,京东链接,产品图片,产品参数
鑫谷小艺术家,169,129.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10051887971251.html,https://2b.zol-img.com.cn/product/225_320x240/599/cesXLz2l8E2.jpg,"机箱类型：台式机箱（中塔），游戏机箱
机箱结构：MATX
适用主板：MATX板型，ITX板型
电源设计：暂无数据
扩展插槽：4个
前置接口：USB3.0接口 x1 USB2.0接口 x2....>>
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：0.5mm"
银欣小乌鸦RVZ03（ARGB版）,699,,,https://2d.zol-img.com.cn/product/198_320x240/27/ce024g11qxWqY.jpg,"机箱类型：台式机箱（mini）
机箱结构：ITX
适用主板：ITX板型
电源设计：暂无数据
扩展插槽：2个
前置接口：USB3.0接口 x2
机箱材质：钢材
板材厚度：0.8mm"
鑫谷灵致G重装版,149,,,https://2d.zol-img.com.cn/product/225_320x240/271/ce8m6xWLpQX2.jpg,"机箱类型：游戏机箱
机箱结构：ATX
适用主板：MATX板型，ITX板型
电源设计：暂无数据
扩展插槽：4个
前置接口：USB3.0接口 x1 USB2.0接口 x1
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：0.45mm"
酷冷至尊HAF 500,724,569.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100016125119.html,https://2a.zol-img.com.cn/product/257_320x240/136/ceIeemYcyJyF6.jpg,"机箱类型：游戏机箱
机箱结构：ATX
适用主板：E-ATX（加强型），ATX（标准型），M-....>>
电源设计：其他
前置接口：USB3.2接口 x2 Type-C x1
扩展插槽：暂无数据
机箱材质：暂无数据
板材厚度：暂无数据"
爱国者YOGO Q1,229,229.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100061121102.html,https://2f.zol-img.com.cn/product/256_320x240/775/ceNExVpFdGsNU.jpg,"机箱类型：游戏机箱
机箱结构：MATX
适用主板：MATX板型，ITX板型
电源设计：暂无数据
扩展插槽：5个
前置接口：USB3.0*1+USB C*1
机箱材质：SPCC钢材
板材厚度：暂无数据"
乔思伯N2,649,679.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10065887854916.html,https://2e.zol-img.com.cn/product/259_320x240/660/ceQnUWXRRNFCo.jpg,"机箱类型：MINI机箱
机箱结构：ITX
适用主板：暂无数据
电源设计：暂无数据
扩展插槽：1个
前置接口：USB3.0*1 USB3.2 Gen2 Type-c*1
机箱材质：暂无数据
板材厚度：暂无数据"
Tt Core P5,999,,,https://2c.zol-img.com.cn/product/168_320x240/308/ceyDVv7kMlIk.jpg,"机箱类型：台式机箱（全塔）
机箱结构：ATX
适用主板：ATX板型，M-ATX板型
电源设计：暂无数据
前置接口：USB3.0接口 x2 USB2.0接口 x2
扩展插槽：暂无数据
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：0.8mm"
骨伽影武者X5,299,,,https://2d.zol-img.com.cn/product/225_320x240/399/ceGxnoPkOZjKY.jpg,"机箱类型：台式机箱（中塔）
机箱结构：暂无数据
适用主板：EATX板型，ATX板型，MATX板型
电源设计：暂无数据
扩展插槽：9个
前置接口：USB3.0接口 x1 USB2.0接口 x2....>>
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：0.7mm"
Phanteks NV5,549,599.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100066086964.html,https://2c.zol-img.com.cn/product/256_320x240/612/cemkT69Aa4Ou.png,"机箱类型：中塔机箱
机箱结构：ATX
适用主板：MINI-ITX板型，Micro-ATX版型，ATX版....>>
电源设计：下置电源
扩展插槽：7个
前置接口：USB3.0 x2，USB3.2 Type-C Gen2x1
机箱材质：SPCC钢材；钢化玻璃吗，ABS塑料
板材厚度：暂无数据"
先马灵狐3,239,,,https://2c.zol-img.com.cn/product/192_320x240/500/ce4zTMSVx6VuM.jpg,"机箱类型：游戏机箱
机箱结构：ATX
适用主板：ATX板型，MATX板型，ITX板型
电源设计：暂无数据
扩展插槽：7个
前置接口：USB2.0接口 x2 USB3.0接口 x1
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：顶盖、底板、右侧板、后板：0.6mm ....>>"
海盗船SPEC-05,319,,,https://2a.zol-img.com.cn/product/198_320x240/566/ce0RvhdnjG2Ao.jpg,"机箱类型：台式机箱（中塔）
机箱结构：ATX
适用主板：ATX板型，MATX板型，ITX板型
电源设计：暂无数据
扩展插槽：7个
前置接口：USB3.0接口 x1 USB2.0接口 x1
板材厚度：0.7mm
机箱材质：暂无数据"
方糖机械大师C34 Pro AIR版,949,949.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10052831837271.html,https://2d.zol-img.com.cn/product/270_320x240/459/ce9fWxL3d4Eg.jpg,"机箱类型：台式机箱（中塔），吸音降噪机箱，玻....>>
机箱结构：ATX
适用主板：E-ATX（加强型），ATX（标准型），M-....>>
电源设计：暂无数据
前置接口：2×USB3.0接口，1×USB3.1 Type-C接....>>
扩展插槽：暂无数据
机箱材质：暂无数据
板材厚度：暂无数据"
方糖机械大师C34 Pro 多硬盘版,1499,1499.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10103784297226.html,https://2d.zol-img.com.cn/product/270_320x240/465/ceZ2pRx3041zc.jpg,"机箱类型：台式机箱（中塔），吸音降噪机箱，玻....>>
机箱结构：ATX
适用主板：ATX（标准型），M-ATX（紧凑型），MI....>>
电源设计：暂无数据
前置接口：2×USB3.0接口，1×USB3.1 Type-C接....>>
扩展插槽：暂无数据
机箱材质：暂无数据
板材厚度：暂无数据"
IN WIN 肖邦Pro,639,,,https://2a.zol-img.com.cn/product/209_320x240/898/cej5cwFn9F4Ow.jpg,"机箱类型：台式机箱（mini）
机箱结构：暂无数据
适用主板：ITX板型
电源设计：暂无数据
前置接口：USB3.0接口 x2
扩展插槽：暂无数据
机箱材质：SECC（电解镀锌钢板）
板材厚度：暂无数据"
乔思伯D301,399,229.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100041626491.html,https://2a.zol-img.com.cn/product/256_320x240/932/ceDgS0qzwo5xU.jpg,"机箱类型：玻璃侧透机箱
机箱结构：MATX
适用主板：M-ATX（紧凑型），MINI-ITX（迷你型....>>
电源设计：下置电源
前置接口：USB3.2 Gen2 Type-C*1，USB3.0*1
扩展插槽：暂无数据
机箱材质：暂无数据
板材厚度：暂无数据"
金河田FM01,114,119.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100071661315.html,https://2d.zol-img.com.cn/product/254_320x240/263/cerTD0YehO2HE.jpg,"机箱类型：台式机箱（中塔）
机箱结构：ATX
适用主板：ATX（标准型），M-ATX（紧凑型），MI....>>
电源设计：下置
扩展插槽：暂无数据
前置接口：暂无数据
机箱材质：SPCC钢材；钢化玻璃
板材厚度：4mm"
金河田预见 99A,169,169.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10105672218024.html,https://2f.zol-img.com.cn/product/256_320x240/915/ce5Nk1ySb0zSI.png,"机箱类型：台式机箱（中塔）
机箱结构：ATX
适用主板：E-ATX（加强型），ATX（标准型），M-....>>
电源设计：下置电源
扩展插槽：7
前置接口：USB2.0*2 + USB3.0*1
机箱材质：暂无数据
板材厚度：暂无数据"
九州风神魔方CH510,399,857.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10122244849612.html,https://2b.zol-img.com.cn/product/259_320x240/123/ce223nmkW9HKo.png,"机箱类型：玻璃侧透机箱
机箱结构：ATX
适用主板：Mini-ITX，M-ATX，ATX，E-ATX
电源设计：暂无数据
扩展插槽：7个
前置接口：暂无数据
机箱材质：ABS+SPCC+Tempered Glass
板材厚度：钢板厚度:0.6mm 玻璃板厚度:4mm"
爱国者破晓X3,329,,,https://2c.zol-img.com.cn/product/259_320x240/142/cei0OE6FDCGOs.jpg,"机箱类型：玻璃侧透机箱
机箱结构：ATX
适用主板：E-ATX，ATX，M-ATX，ITX
电源设计：暂无数据
扩展插槽：7个
前置接口：暂无数据
机箱材质：暂无数据
板材厚度：暂无数据"
PHANTEKS追风者410,499,,,https://2a.zol-img.com.cn/product/198_320x240/110/ceIxXSBpDaVA.jpg,"机箱类型：台式机箱（中塔）
机箱结构：MATX
适用主板：M-ATX, Mini ITX
电源设计：暂无数据
前置接口：USB3.0 x2
扩展插槽：暂无数据
机箱材质：钢+铝质结构，钢+钢化玻璃外观
板材厚度：钢材0.8mm,钢化玻璃3mm，铝2.5mmmm"
乔思伯TK-2,749,734.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10102217753470.html,https://2d.zol-img.com.cn/product/259_320x240/227/ceiF5PVrl9mxo.jpg,"机箱类型：玻璃侧透机箱
机箱结构：MATX
适用主板：ITX，M-ATX，ATX
电源设计：暂无数据
前置接口：USB3.2 Gen2 Type-C*1，USB3.0*1
扩展插槽：暂无数据
板材厚度：铝合金:2.5mm 钢板:1mmmm
机箱材质：暂无数据"
乔思伯U4 Mini,329,339.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10116345730914.html,https://2c.zol-img.com.cn/product/259_320x240/502/cemCiXF6eliA.jpg,"机箱类型：玻璃侧透机箱
机箱结构：MATX
适用主板：ITX，M-ATX
电源设计：暂无数据
前置接口：USB3.2 Gen2 Type-C*1 USB3.0*1
扩展插槽：暂无数据
机箱材质：钢板
板材厚度：暂无数据"
酷冷至尊TD500L,349,,,https://2e.zol-img.com.cn/product/198_320x240/418/ceHQgJ8q7IBPo.jpg,"机箱类型：台式机箱（全塔）
机箱结构：ATX
适用主板：ATX，MicroATX，Mini-ATX
电源设计：暂无数据
前置接口：USB 3.0 x2
扩展插槽：暂无数据
机箱材质：镀锌钢板，塑料
板材厚度：0.6mm（部分0.5mm）mm"
Tt The Tower 100,599,,,https://2d.zol-img.com.cn/product/222_320x240/135/ceQUTHc7jAPU.jpg,"机箱类型：台式机箱（mini）
机箱结构：ITX
适用主板：ITX板型
电源设计：暂无数据
扩展插槽：4个
前置接口：Type-C接口 x1 USB3.0接口 x2
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：暂无数据"
金河田预见星辰,209,,,https://2c.zol-img.com.cn/product/225_320x240/504/ce4rYzYkoEsd.jpg,"机箱类型：台式机箱
机箱结构：ATX
适用主板：ATX板型，MATX板型，ITX板型
电源设计：暂无数据
扩展插槽：7个
前置接口：USB2.0接口 x2 USB3.0接口 x1
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：暂无数据"
金河田RTX27,199,185.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10112235603190.html,https://2b.zol-img.com.cn/product/259_320x240/75/ceUMiu63jTtBM.jpg,"机箱类型：玻璃侧透机箱
机箱结构：ITX
适用主板：M-ATX（紧凑型），MINI-ITX（迷你型....>>
电源设计：暂无数据
扩展插槽：5个
前置接口：usb3.0*1 usb2.0*1
机箱材质：暂无数据
板材厚度：暂无数据"
先马映像,319,259.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10119899017772.html,https://2e.zol-img.com.cn/product/260_320x240/676/cevrn5TdM6RU.jpg,"机箱类型：玻璃侧透机箱，异形机箱
机箱结构：暂无数据
适用主板：ATX（标准型），M-ATX（紧凑型），MI....>>
电源设计：暂无数据
扩展插槽：7pcl
前置接口：USB3.0x1,USB2.0 x1,typeC x1 支持Ty....>>
板材厚度：442x285x410mm
机箱材质：暂无数据"
Phanteks追风者ECLIPSE P200A（玻璃版）,399,,,https://2f.zol-img.com.cn/product/225_320x240/55/ceikVe91AbP6g.jpg,"机箱类型：台式机箱（mini）
机箱结构：暂无数据
适用主板：ITX板型
电源设计：暂无数据
扩展插槽：暂无数据
前置接口：暂无数据
机箱材质：暂无数据
板材厚度：暂无数据"
GAMEMAX 小精灵,179,,,https://2f.zol-img.com.cn/product/164_320x240/363/ceDQSHXv47mMM.jpg,"机箱类型：HTPC机箱
机箱结构：MATX
适用主板：MATX板型
电源设计：暂无数据
扩展插槽：4个
前置接口：USB3.0接口 x1 USB2.0接口 x1
机箱材质：SGCC（热浸镀锌钢板），黑色为活性炭....>>
板材厚度：0.5mm"
半岛铁盒毕方360,197,,,https://2c.zol-img.com.cn/product/256_320x240/726/ceap8kWxVdHM.jpg,"机箱类型：中塔机箱
机箱结构：MATX
适用主板：MATX板型，ITX板型
电源设计：下置电源
扩展插槽：5个
前置接口：USB2.0x2，USB3.0 x1
机箱材质：SPCC钢材；钢化玻璃
板材厚度：暂无数据"
航嘉GX750A掠夺者,189,209.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100074929247.html,https://2d.zol-img.com.cn/product/262_320x240/859/ce1uvx6lE8fW.jpg,"机箱类型：玻璃侧透机箱，铝质机箱
机箱结构：ATX
适用主板：ATX（标准型），M-ATX（紧凑型），MI....>>
电源设计：下置电源
扩展插槽：7个
前置接口：USB2.0*2 USB3.0*1
机箱材质：钢化玻璃；SPCC钢材
板材厚度：暂无数据"
银欣珍宝2 SG02B-F,399,,,https://2a.zol-img.com.cn/product/198_320x240/558/ceGolpBKPV7sY.jpg,"机箱类型：台式机箱（中塔）
机箱结构：暂无数据
适用主板：Micro-ATX板型
电源设计：暂无数据
扩展插槽：4个
前置接口：USB3.0接口 x2 USB3.1接口 x1
机箱材质：ABS/亚克力面板，SECC机身
板材厚度：0.6mm"
爱国者YOGO M2 Performance,189,189.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100024033745.html,https://2f.zol-img.com.cn/product/259_320x240/217/cezHHC4EhuXLI.jpg,"机箱类型：侧透机箱
机箱结构：MATX
适用主板：M-ATX，ITX
电源设计：暂无数据
扩展插槽：4个
前置接口：暂无数据
机箱材质：暂无数据
板材厚度：暂无数据"
积至复兴号 标准版,49,49.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10043705629062.html,https://2b.zol-img.com.cn/product/256_320x240/151/cesUmkvYjNVrw.jpg,"机箱类型：台式机箱（中塔）
机箱结构：ATX
适用主板：ATX（标准型），M-ATX（紧凑型），MI....>>
电源设计：上置电源
扩展插槽：7
前置接口：USB2.0*2 
机箱材质：SPCC钢材
板材厚度：0.5mm"
海盗船380T,1098,,,https://2f.zol-img.com.cn/product/222_320x240/359/ceX0wdB8DohQ.jpg,"机箱类型：台式机箱（mini）
机箱结构：mini ITX
适用主板：ITX板型
电源设计：暂无数据
前置接口：USB3.0接口 x2
扩展插槽：暂无数据
机箱材质：钢和塑料
板材厚度：0.8mm"
NZXT H710i,1299,,,https://2f.zol-img.com.cn/product/220_320x240/35/ce6loHdAD1p3g.jpg,"机箱类型：台式机箱（中塔）
机箱结构：ATX
适用主板：ATX板型，MATX板型，ITX板型
电源设计：暂无数据
前置接口：USB3.1 Gen x1 USB3.1 Gen x2....>>
扩展插槽：暂无数据
机箱材质：SGCC（热浸镀锌钢板），钢化玻璃
板材厚度：0.8mm"
ICE（玩嘉）绝尘玩家,154,139.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100045719880.html,https://2c.zol-img.com.cn/product/256_320x240/288/ceVYn5DQ8dVyY.jpg,"机箱类型：台式机箱（mini）
机箱结构：MATX
适用主板：M-ATX（紧凑型），MINI-ITX（迷你型....>>
电源设计：下置电源
扩展插槽：4
前置接口：USB2.0*2 + USB3.0*1
机箱材质：暂无数据
板材厚度：暂无数据"
酷冷至尊COSMOS C700M,3599,3599.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10038796803337.html,https://2c.zol-img.com.cn/product/221_320x240/666/ceJgAlKeOr6k.jpg,"机箱类型：台式机箱（全塔）
机箱结构：EATX
适用主板：MINI-ITX、M-ATX、ATX、E-ATX
电源设计：暂无数据
前置接口：USB3.0 x1 USB3.1 x1
扩展插槽：暂无数据
机箱材质：曲面钢化玻璃、钢、铝
板材厚度：0.8mm"
酷冷至尊HAF 700 EVO,2999,2499.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100033682990.html,https://2e.zol-img.com.cn/product/221_320x240/804/ceFhrcmUoeq5U.jpg,"机箱类型：台式机箱（全塔）
机箱结构：EATX
适用主板：EATX板型，ATX板型，MATX板型，ITX板....>>
电源设计：下置电源
扩展插槽：8个
前置接口：USB3.2 x4 Type-C x1
机箱材质：SGCC（热浸镀锌钢板），铝，塑料，曲....>>
板材厚度：暂无数据"
金河田Mate3G,369,,,https://2f.zol-img.com.cn/product/222_320x240/143/ce4lFrDylTo6.jpg,"机箱类型：台式机箱（mini）
机箱结构：MATX
适用主板：MATX板型，ITX板型
电源设计：暂无数据
扩展插槽：4个
前置接口：USB3.0接口 x1 USB2.0接口 x1
机箱材质：铝合金
板材厚度：暂无数据"
Tt 钢影透S240,159,139.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100131094418.html,https://2c.zol-img.com.cn/product/269_320x240/42/ceXRjxZ2oKtE6.png,"机箱类型：玻璃侧透机箱，小型机箱
机箱结构：MATX
适用主板：MATX板型，ITX板型
电源设计：下置电源
扩展插槽：4个
前置接口：USB2.0 x2，USB3.0 x1
机箱材质：SPCC钢材；钢化玻璃
板材厚度：暂无数据"
华硕ROG GX601 太阳神机箱 EVA联名,2599,1999.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/45240127625.html,https://2f.zol-img.com.cn/product/219_320x240/837/ceGOAZ9R5221o.jpg,"机箱类型：台式机箱（中塔）
机箱结构：暂无数据
适用主板：ATX板型，MATX板型
电源设计：暂无数据
扩展插槽：12个
前置接口：USB3.2 Gen2接口 x1 USB3.2 Gen1接口....>>
机箱材质：钢化玻璃/钢材/塑料
板材厚度：0.7mm"
大水牛守护者S303,199,209.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100046750788.html,https://2d.zol-img.com.cn/product/256_320x240/513/ceongr6mL4Wcw.jpg,"机箱类型：游戏机箱
机箱结构：ATX
适用主板：EATX板型，ATX板型，MATX板型，ITX板....>>
电源设计：下置
扩展插槽：7个
前置接口：USB3.0 *2，不支持Type-C接口
板材厚度：0.7mm
机箱材质：暂无数据"
